Time,Speed (mph),Speed (m/s),Distance (m),Grade (%),Grade (radians),F_aero (N),F_roll (N),F_grade (N),Acceleration (m/s^2),F_inertia (N),Fthrust (N),Fbrake (N),P_veh (W),P_veh (kW),a,b,Tg (Nm),Tm (Nm),Wg (rad/s),Wm (rad/s),Pbatt (kW),Teng (Nm),Weng (rad/s),Peng (kW)
606,22.7,10.147808,6413.012319999996,4.8154700263316,0.04811753038562548,30.893402161459193,293.6597170428989,942.7397102407324,0.08940799999999882,178.81599999999764,1446.1088294450883,0.0,14674.834748313502,14.674834748313502,-3.764029078721452e-05,0.6460014951013764,-39.34128427128427,3.191058374244278,15.262354462775146,139.12644768,11.932075264021137,141.62862337662338,104.71975511965977,15.277999891480327
607,23.7,10.594847999999999,6423.607167999996,4.930789919018194,0.049267997127303315,33.67524124293119,293.6432538461262,965.2621305681196,0.44703999999999944,894.0799999999989,2186.660625657176,0.0,23167.336956422674,23.167336956422673,-3.745868691237622e-05,1.0147482868645763,-40.46476190476191,54.28546482859464,262.07855219573963,145.25536608000002,262.5663837676311,145.67314285714286,177.7062511121499,26.277999891480327
608,25.1,11.220704000000001,6434.827871999996,4.992611393708123,0.04988469364207961,37.771259476684804,293.6342689014104,977.3345310002243,0.6258560000000024,1251.7120000000048,2560.4520593783245,0.0,28730.074664474607,28.730074664474607,-3.705718613179566e-05,1.2483746414697077,-40.09026936026936,82.52329086521974,445.4008083637986,153.83585184000006,-242.4605683323516,144.3249696969697,234.82611754105523,34.27799989148033
609,26.0,11.62304,6446.450911999997,4.990436487416322,0.04986299863295294,40.52851765247999,293.634586881531,976.9098375606735,0.40233599999999825,804.6719999999965,2115.744942094681,0.0,24591.388091764158,24.59138809176416,-3.6801478113535886e-05,1.0620486001640284,-40.09026936026936,50.08659376210932,282.547486592645,159.35187840000003,-238.42023711677575,144.3249696969697,193.57288067573472,28.277999891480327
610,26.5,11.84656,6458.297471999997,4.918926992869833,0.049149654895936576,42.10229515008,293.64496525901814,962.9454306219393,0.2235200000000006,447.0400000000012,1745.7326910310385,0.0,20680.92706826066,20.680927068260658,-3.666043020711219e-05,0.8901489090376875,-40.09026936026936,23.098099884381938,126.06823995749103,162.41633760000002,117.54650843891977,144.3249696969697,152.3196438104142,22.277999891480327
611,27.0,12.070079999999999,6470.367551999997,4.775163733095239,0.04771539217803728,43.70604936191999,293.6653799729946,934.8668480751177,0.22351999999999883,447.0399999999977,1719.27827741003,0.0,20751.82635060125,20.751826350601252,-3.6520135938671394e-05,0.8907048727950871,-40.09026936026936,21.168529233688403,118.10064603749112,165.4807968,96.67521857176325,144.3249696969697,152.3196438104142,22.277999891480327
612,26.1,11.667744,6482.035295999997,4.570114643419131,0.04566936918786094,40.840875014860806,293.69345666666334,894.8085113258,-0.40233599999999825,-804.6719999999965,424.67084300732756,0.0,4954.950680473688,4.954950680473688,-4.110547779191384e-05,0.2606518636398578,-12.752313612313612,-2.1807533200002567,-38.91728419322492,159.96477024000004,287.34804351485843,45.908329004329005,104.71975511965977,5.277999891480327
613,22.8,10.192512,6492.227807999997,4.340018103398099,0.04337296261248378,31.166190261043205,293.723504908401,849.8435524640005,-1.475232,-2950.4640000000004,0.0,-1775.7307523665556,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,-8.813999999999998,13.66883567877503,139.73933952000004,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
614,19.5,8.71728,6500.945087999997,4.107380746163826,0.04105073285356244,22.797291179520002,293.7523158730991,804.3684042388012,-1.475232,-2950.4640000000004,0.0,-1829.5459887085801,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,-8.813999999999998,66.25495555077511,119.51390880000002,-1086.2999077582786,12.203999999999999,104.71975511965977,1.2779998914803277
615,16.2,7.242048,6508.187135999997,3.890308542951912,0.03888347727308122,15.734177770291197,293.7777750547549,761.9241253499455,-1.475232000000001,-2950.4640000000018,0.0,-1879.0279218250103,0.0,0.0,-4.193193156063628e-05,0.06531221627340422,-3.3899999999999997,-8.813999999999998,118.84107542277512,99.28847808000002,-1086.2999077582786,12.203999999999999,104.71975511965977,1.2779998914803277
616,12.9,5.766816,6513.953951999997,3.7028096895038125,0.03701118797574909,9.9768500333568,293.7986582640035,725.2536790554477,-1.4752319999999992,-2950.4639999999986,0.0,-1921.4348126471905,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,-8.813999999999998,171.4271952947751,79.06304736000003,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
617,9.6,4.291583999999999,6518.245535999997,3.5552499398778314,0.035537531530000076,5.525307968716798,293.81437086375803,696.3890162324125,-1.475232000000001,-2950.4640000000018,0.0,-1954.7353049351145,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,-8.813999999999998,224.01331516677516,58.83761664,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
618,6.3,2.8163519999999997,6521.0618879999965,3.4548384455563115,0.03453464874571038,2.3795515763711994,293.8246990549378,676.7445776993417,-1.4752319999999997,-2950.4639999999995,0.0,-1977.5151716693488,0.0,0.0,-4.1931931560636284e-05,0.065312216273404,-3.3899999999999997,-8.813999999999998,276.5994350387752,38.61218592,-1086.2999077582786,12.203999999999999,104.71975511965977,1.2779998914803277
619,3.0,1.34112,6522.403007999997,3.4060553895060384,0.03404739159738339,0.5395808563200001,293.8296104043782,667.1999520761943,-1.4752319999999997,-2950.4639999999995,0.0,-1988.894856663107,0.0,0.0,-4.193193156063628e-05,0.06531221627340422,-3.3899999999999997,-8.813999999999998,329.1855549107751,18.386755200000003,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
620,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,-1.34112,-2682.2400000000002,0.0,-1721.2104375194276,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,-8.813999999999998,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
621,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
622,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
623,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
624,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
625,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
626,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
627,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
628,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
629,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
630,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
631,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
632,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
633,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
634,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
635,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
636,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
637,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
638,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
639,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
640,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
641,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
642,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
643,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
644,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
645,0.0,0.0,6522.403007999997,3.4060553895060384,0.03404739159738339,0.0,293.8296104043782,667.1999520761943,0.0,0.0,961.0295624805725,0.0,0.0,0.0,-4.193193156063629e-05,0.06531221627340389,-3.3899999999999997,61.28297756969892,376.99111843077515,0.0,-1086.2999077582783,12.203999999999999,104.71975511965977,1.2779998914803277
646,2.0,0.89408,6523.297087999997,3.3731924699198332,0.03371913955130421,0.23981371392,293.8328797205775,660.769904858875,0.89408,1788.16,2743.0025982933726,0.0,2452.4637630821385,2.4524637630821386,-4.153336142385547e-05,0.17807623008970164,-7.509417989417988,180.54864220587734,345.12074275077515,12.257836800000002,400.78163842287586,27.033904761904758,104.71975511965977,3.2779998914803277
647,4.5,2.01168,6525.308767999996,3.2982690513628805,0.03297073815428533,1.21405692672,293.8402152481062,646.1093919990906,1.1176000000000001,2235.2000000000003,3176.3636641739167,0.0,6389.827255945385,6.389827255945385,-4.104041349928287e-05,0.35821226832867276,-20.99114959114959,177.10526227919752,305.28277315077514,27.58013280000001,299.57162823490034,75.56813852813852,104.71975511965977,8.277999891480327
648,7.8,3.486912,6528.7956799999965,3.165257845064869,0.031642014045040745,3.6475665887231994,293.8528333726606,620.0799907515693,1.4752319999999997,2950.4639999999995,3868.0443907129525,0.0,13487.530402509681,13.48753040250968,-4.03989529505764e-05,0.6799206058633642,-39.71577681577682,178.87205035286442,298.39254642189934,47.80556352000001,-13.164875198308437,142.97679653679654,117.41305877052761,17.277999891480327
649,10.2,4.559807999999999,6533.3554879999965,2.9855394267588253,0.029846528527405655,6.237554699059198,293.8690598767462,584.9051097110505,1.0728959999999996,2145.7919999999995,3030.8037242868554,0.0,13819.883068432995,13.819883068432995,-3.9939205626309205e-05,0.6807055061362429,-39.71577681577682,117.80416804607401,260.14809560589936,62.514967680000005,-118.04055090197653,142.97679653679654,117.41305877052761,17.277999891480327
650,12.5,5.588,6538.943487999996,2.7568722108230865,0.02756174089878598,9.3677232,293.8883385833757,540.1417291503166,1.0281920000000007,2056.3840000000014,2899.7817909336936,0.0,16203.98064773748,16.20398064773748,-3.950407181251897e-05,0.7774580598697127,-40.46476190476191,106.30013771528449,269.19305671702364,76.61148000000001,322.0459655854138,145.67314285714286,130.10636242139546,19.277999891480327
651,14.0,6.25856,6545.2020479999965,2.490582440220801,0.024900676622940616,11.75087198208,293.90885828611323,488.00282764849163,0.67056,1341.1200000000001,2134.7825579166847,0.0,13360.664725675046,13.360664725675045,-3.922320242347124e-05,0.6364771711372426,-39.34128427128427,53.422548415936205,153.8984886707751,85.80485760000002,246.4606246379626,141.62862337662338,104.71975511965977,15.277999891480327
